#,Company,Email,Person,Title,Region,Notes
,FutureZen Group,contact@futurezengroup.com,Contact Desk,General,Other,Kanpur IT services; VERIFIED printed on futurezengroup.com/contact-us; MX OK
,FutureZen Group,info@futurezengroup.com,Corporate Office,General,Other,Kanpur IT services; VERIFIED printed on futurezengroup.com/contact-us; MX OK
,Lohia Corp,sales@lohiagroup.com,Sales Desk,Sales,Other,Kanpur industrial machinery manufacturer; VERIFIED printed on lohiagroup.com; MX OK
,JK Cement,consumer.care@jkcement.com,Consumer Care,Customer Care,Other,Kanpur-HQ cement major; VERIFIED printed on jkcement.com/contact-us; MX OK
,JK Cement,customercare.white@jkcement.com,White Cement Care,Customer Care,Other,Kanpur-HQ cement major; VERIFIED printed on jkcement.com/contact-us; MX OK
,Regency Health,careers@regencyhealthcare.in,Careers Desk,Recruitment,Other,Kanpur hospital group; VERIFIED printed on regencyhealthcare.in/careers; MX OK
,Regency Health,info@regencyhealthcare.in,Corporate Office,General,Other,Kanpur hospital group; VERIFIED printed on regencyhealthcare.in/contact-us; MX OK
,Regency Health,info.rck@regencyhealthcare.in,Kanpur Unit,General,Other,Kanpur unit desk; VERIFIED printed on regencyhealthcare.in/contact-us; MX OK
,Regency Health,info.gkp@regencyhealthcare.in,Gorakhpur Unit,General,Other,Gorakhpur unit of the Kanpur hospital group; VERIFIED printed on regencyhealthcare.in/contact-us; MX OK
,KD Campus,support@kdcampus.org,Support Desk,General,Other,Prayagraj/Delhi competitive-exam coaching; VERIFIED printed on kdcampus.org/contact-us; MX OK
,Eldeco Group,contact@eldecohousing.co.in,Eldeco Housing Desk,General,Other,Lucknow real estate developer; VERIFIED printed on eldecogroup.com/contact-us; MX OK
,Eldeco Group,contact@eldecoproperties.com,Eldeco Properties Desk,General,Other,Lucknow real estate developer; VERIFIED printed on eldecogroup.com/contact-us; MX OK
,Dunitech Soft Solutions,contact@dunitech.com,Contact Desk,General,Other,Lucknow IT services/training; VERIFIED printed on dunitech.com/contact-us; MX OK
,Dunitech Soft Solutions,info@dunitech.com,Corporate Office,General,Other,Lucknow IT services/training; VERIFIED printed on dunitech.com/contact-us; MX OK
,Troology Technologies,info@troology.com,Corporate Office,General,Other,Lucknow software dev; VERIFIED printed on troology.com/contact-us; MX OK
,Troology Technologies,support@troology.com,Support Desk,Support,Other,Lucknow software dev; VERIFIED printed on troology.com/contact-us; MX OK
,STPL IT Solutions,info@stpl.biz,Corporate Office,General,Other,Lucknow IT services; VERIFIED printed on stpl.biz/contact-us; MX OK
,18Pixels,info@18pixels.com,Corporate Office,General,Other,Lucknow app/software dev; VERIFIED printed on 18pixels.com/contact-us; MX OK
,Digicrowd Solution,contact@digicrowdsolution.com,Contact Desk,General,Other,Lucknow digital/web dev; VERIFIED printed on digicrowdsolution.com; MX OK
,ByteScrum Technologies,info@bytescrum.com,Corporate Office,General,Other,Lucknow web/app dev; VERIFIED printed on bytescrum.com; MX OK
,ByteScrum Technologies,support@bytescrum.com,Support Desk,Support,Other,Lucknow web/app dev; VERIFIED printed on bytescrum.com; MX OK
,CodingClave,hr@codingclave.com,HR Desk,Recruitment,Other,Lucknow web/app dev (MERN); VERIFIED printed on trainingatcodingclave.com/contact; MX OK
,CodingClave,hello@codingclave.com,Contact Desk,General,Other,Lucknow web/app dev (MERN); VERIFIED printed on codingclave.com/contact-us; MX OK
,Yelo Marketing,hr@yelomarketing.com,HR Desk,Recruitment,Other,Kanpur digital marketing/IT; VERIFIED printed on yelomarketing.com/contact-us; MX OK
,Yelo Marketing,info@yelomarketing.com,Corporate Office,General,Other,Kanpur digital marketing/IT; VERIFIED printed on yelomarketing.com/contact-us; MX OK
,7K Network,info@7knetwork.com,Corporate Office,General,Other,Kanpur IT services; VERIFIED printed on 7knetwork.com/contact-us; MX OK
,United Medicity,medicity@united.ac.in,Hospital Desk,General,Other,Prayagraj multi-speciality hospital (United Group); VERIFIED printed on unitedmedicity.com/contact-us; MX OK
,InfoBeans,careers@infobeans.ai,Careers Desk,Recruitment,Other,Indore product engineering (also Pune/Chennai); VERIFIED printed on infobeans.com/contact; MX OK
,Yash Technologies,info@yash.com,Corporate Office,General,Other,Indore IT services (HQ); VERIFIED printed on yash.com; MX OK
,CDN Solutions Group,careers@cdnsol.com,Careers Desk,Recruitment,Other,Indore software dev; VERIFIED printed on cdnsol.com; MX OK
,CDN Solutions Group,contact@cdnsol.com,Contact Desk,General,Other,Indore software dev; VERIFIED printed on cdnsol.com; MX OK
,MoreYeahs,info@moreyeahs.com,Corporate Office,General,Other,Indore Salesforce/CRM & software dev; VERIFIED printed on moreyeahs.com; MX OK
,Codeplateau Technology,info@codeplateau.com,Corporate Office,General,Other,Indore software/AI dev; VERIFIED printed on codeplateau.com; MX OK
,Third Essential,hr@thirdessential.com,HR Desk,Recruitment,Other,Bhopal software/web dev; VERIFIED printed on thirdessential.com/career; MX OK
,Third Essential,info@thirdessential.com,Corporate Office,General,Other,Bhopal software/web dev; VERIFIED printed on thirdessential.com; MX OK
,Codeflies Technologies,hr@codeflies.com,HR Desk,Recruitment,Other,Ghaziabad web/app dev; VERIFIED printed on codeflies.com; MX OK
,Codeflies Technologies,info@codeflies.com,Corporate Office,General,Other,Ghaziabad web/app dev; VERIFIED printed on codeflies.com; MX OK
,QSS Technosoft,career@qsstechnosoft.com,Careers Desk,Recruitment,Other,Noida software dev; VERIFIED printed on qsstechnosoft.com/contact; MX OK
,QSS Technosoft,hr@qsstechnosoft.com,HR Desk,Recruitment,Other,Noida software dev; VERIFIED printed on qsstechnosoft.com/careers; MX OK
,QSS Technosoft,hello@qsstechnosoft.com,Contact Desk,General,Other,Noida software dev; VERIFIED printed on qsstechnosoft.com; MX OK
,GVM Technologies,hello@gvmtechnologies.com,Contact Desk,General,Other,Agra software/web dev; VERIFIED printed on gvmtechnologies.com; MX OK
,Bharti Web,jobs@bhartiweb.com,Careers Desk,Recruitment,Other,Varanasi web/app dev; VERIFIED printed on bhartiweb.com/careers; MX OK
,EitBiz,hr@eitbiz.com,HR Desk,Recruitment,Other,Lucknow/Noida software dev; VERIFIED printed on eitbiz.com; MX OK
,EitBiz,info@eitbiz.com,Corporate Office,General,Other,Lucknow/Noida software dev; VERIFIED printed on eitbiz.com; MX OK
,WebMobril Technologies,info.noida@webmobril.com,Corporate Office,General,Other,Noida app/game dev; VERIFIED printed on webmobril.com; MX OK
,Algoworks,careers@algoworks.com,Careers Desk,Recruitment,Other,Noida software/mobile dev; VERIFIED printed on algoworks.com/careers; MX OK
,Ksolves India,careers@ksolves.com,Careers Desk,Recruitment,Other,Noida/Indore software dev (listed co); VERIFIED printed on ksolves.com/contact; MX OK
,Ksolves India,contact@ksolves.com,Contact Desk,General,Other,Noida/Indore software dev (listed co); VERIFIED printed on ksolves.com; MX OK
,Pixerio,careers@pixerio.com,Careers Desk,Recruitment,Other,Kota software/web dev; VERIFIED printed on pixerio.com/careers; MX OK
,Pixerio,info@pixerio.com,Corporate Office,General,Other,Kota software/web dev; VERIFIED printed on pixerio.com; MX OK
,Webi7 Digital Media,info@webi7.com,Corporate Office,General,Other,Kota web dev/digital marketing; VERIFIED printed on webi7.com; MX OK
,Brainvire Infotech,careers@brainvire.com,Careers Desk,Recruitment,Gandhinagar/Ahmedabad,Ahmedabad software dev; VERIFIED printed on brainvire.com/careers; MX OK
,Zignuts Technolab,hello@zignuts.com,Contact Desk,General,Gandhinagar/Ahmedabad,Gandhinagar software/web dev; VERIFIED printed on zignuts.com; MX OK
,Creole Studios,hello@creolestudios.com,Contact Desk,General,Gandhinagar/Ahmedabad,Rajkot software/web dev; VERIFIED printed on creolestudios.com; MX OK
,Azilen Technologies,info@azilen.com,Corporate Office,General,Gandhinagar/Ahmedabad,Ahmedabad product engineering; VERIFIED printed on azilen.com; MX OK
,eSparkBiz Technologies,career@esparkinfo.com,Careers Desk,Recruitment,Gandhinagar/Ahmedabad,Ahmedabad software dev; VERIFIED printed on esparkinfo.com; MX OK
,eSparkBiz Technologies,hr@esparkinfo.com,HR Desk,Recruitment,Gandhinagar/Ahmedabad,Ahmedabad software dev; VERIFIED printed on esparkinfo.com; MX OK
,Fusion Informatics,hr@fusioninformatics.com,HR Desk,Recruitment,Bangalore,Ahmedabad/Bengaluru AI & app dev; VERIFIED printed on fusioninformatics.com; MX OK
,SoftGrid Computers,info@softgridcomputers.com,Corporate Office,General,Other,Gwalior software/web dev; VERIFIED printed on softgridcomputers.com; MX OK
,AppWRK IT Solutions,contact@appwrk.com,Contact Desk,General,Other,Indore/Chandigarh software dev; VERIFIED printed on appwrk.com; MX OK
,Girikon,careers@girikon.com,Careers Desk,Recruitment,Other,Noida Salesforce/software dev; VERIFIED printed on girikon.com/contact-us; MX OK
,Girikon,hr@girikon.com,HR Desk,Recruitment,Other,Noida Salesforce/software dev; VERIFIED printed on girikon.com/contact-us; MX OK
,Girikon,info@girikon.com,Corporate Office,General,Other,Noida Salesforce/software dev; VERIFIED printed on girikon.com/contact-us; MX OK
,iView Labs,hr@iviewlabs.com,HR Desk,Recruitment,Gandhinagar/Ahmedabad,Ahmedabad software/product dev; VERIFIED printed on iviewlabs.com/career; MX OK
,iView Labs,info@iviewlabs.com,Corporate Office,General,Gandhinagar/Ahmedabad,Ahmedabad software/product dev; VERIFIED printed on iviewlabs.com; MX OK
,Mobulous Technologies,info@mobulous.com,Corporate Office,General,Other,Noida app dev; VERIFIED printed on mobulous.com/contact; MX OK
,Quokka Labs,careers@quokkalabs.com,Careers Desk,Recruitment,Other,Noida app/software dev; VERIFIED printed on quokkalabs.com/careers; MX OK
,Antino Labs,info@antino.com,Corporate Office,General,Other,Gurugram software/product dev; VERIFIED printed on antino.com/contact; MX OK
,Algoscale Technologies,hr@algoscale.com,HR Desk,Recruitment,Other,Noida data/AI & software dev; VERIFIED printed on algoscale.com/careers; MX OK
,Algoscale Technologies,info@algoscale.com,Corporate Office,General,Other,Noida data/AI & software dev; VERIFIED printed on algoscale.com/contact; MX OK
,Cyber Help India,hr@cyberhelpindia.com,HR Desk,Recruitment,Other,Meerut software/web dev; VERIFIED printed on cyberhelpindia.com; MX OK
,Cyber Help India,info@cyberhelpindia.com,Corporate Office,General,Other,Meerut software/web dev; VERIFIED printed on cyberhelpindia.com; MX OK
,Signity Solutions,careers@signitysolutions.com,Careers Desk,Recruitment,Other,Mohali software dev; VERIFIED printed on signitysolutions.com/careers; MX OK
,Mobcoder Technologies,hr@mobcoder.com,HR Desk,Recruitment,Other,Noida app dev; VERIFIED printed on mobcoder.com/contact; MX OK
,Softility,careers@softility.com,Careers Desk,Recruitment,Other,Meerut software/web dev; VERIFIED printed on softility.com; MX OK
,Nickelfox Technologies,contact@nickelfox.com,Contact Desk,General,Other,Noida software/product dev; VERIFIED printed on nickelfox.com; MX OK
